filename,width,height,class,xmin,ymin,xmax,ymax,damage_type
874.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
875.jpeg,224,224,bumper_scratch,89,57,183,147,bumper_scratch
876.jpeg,224,224,tail_lamp,1,1,224,202,tail_lamp
877.jpeg,224,224,No_Damage,1,52,224,201,No_Damage
878.jpeg,224,224,front_damage,82,46,224,207,front_damage
879.jpeg,224,224,door_scratch,1,31,224,193,door_scratch
88.jpeg,224,224,door_dent,1,1,224,210,door_dent
880.jpeg,224,224,No_Damage,1,37,224,205,No_Damage
881.jpeg,224,224,door_dent,1,1,224,224,door_dent
882.jpeg,224,224,bumper_dent,1,1,189,224,bumper_dent
883.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
884.jpeg,224,224,bumper_dent,124,98,217,188,bumper_dent
885.jpeg,224,224,tail_lamp,65,2,224,203,tail_lamp
886.jpeg,224,224,No_Damage,1,62,224,197,No_Damage
887.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
888.jpeg,224,224,bumper_dent,29,59,189,190,bumper_dent
889.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
89.jpeg,224,224,door_scratch,1,1,224,207,door_scratch
890.jpeg,224,224,door_dent,1,1,224,224,door_dent
891.jpeg,224,224,door_scratch,1,2,224,224,door_scratch
892.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
893.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
894.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
895.jpeg,224,224,head_lamp,2,1,224,203,head_lamp
896.jpeg,224,224,No_Damage,1,31,224,197,No_Damage
897.jpeg,224,224,door_dent,1,1,224,224,door_dent
898.jpeg,224,224,door_dent,49,95,224,217,door_dent
899.jpeg,224,224,tail_lamp,1,1,224,135,tail_lamp
9.jpeg,224,224,bumper_dent,1,1,224,216,bumper_dent
90.jpeg,224,224,bumper_scratch,1,1,224,223,bumper_scratch
900.jpeg,224,224,door_dent,1,1,224,224,door_dent
901.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
902.jpeg,224,224,tail_lamp,1,17,224,224,tail_lamp
903.jpeg,224,224,bumper_dent,54,126,224,224,bumper_dent
904.jpeg,224,224,No_Damage,1,30,224,191,No_Damage
905.jpeg,224,224,tail_lamp,1,1,224,209,tail_lamp
906.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
907.jpeg,224,224,bumper_scratch,1,1,224,160,bumper_scratch
908.jpeg,224,224,No_Damage,1,12,224,207,No_Damage
909.jpeg,224,224,door_dent,1,1,224,201,door_dent
91.jpeg,224,224,No_Damage,1,1,224,224,No_Damage
910.jpeg,224,224,No_Damage,1,1,224,198,No_Damage
911.jpeg,224,224,glass_shatter,1,14,193,175,glass_shatter
912.jpeg,224,224,No_Damage,1,55,224,182,No_Damage
913.jpeg,224,224,No_Damage,1,50,224,191,No_Damage
914.jpeg,224,224,bumper_dent,1,1,224,207,bumper_dent
915.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
916.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
917.jpeg,224,224,bumper_dent,24,100,224,202,bumper_dent
918.jpeg,224,224,No_Damage,11,49,224,197,No_Damage
919.jpeg,224,224,tire_damage,26,58,153,183,tire_damage
919.jpeg,224,224,front_damage,156,43,224,159,front_damage
92.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
920.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
921.jpeg,224,224,glass_shatter,1,1,224,203,glass_shatter
922.jpeg,224,224,severe_damage,1,1,224,224,severe_damage
923.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
924.jpeg,224,224,No_Damage,2,44,224,196,No_Damage
925.jpeg,224,224,door_dent,126,49,175,101,door_dent
926.jpeg,224,224,door_scratch,1,1,224,93,door_scratch
927.jpeg,224,224,No_Damage,1,37,224,217,No_Damage
928.jpeg,224,224,No_Damage,1,45,224,203,No_Damage
929.jpeg,224,224,No_Damage,1,44,216,193,No_Damage
93.jpeg,224,224,door_dent,1,1,224,224,door_dent
930.jpeg,224,224,severe_damage,86,1,224,152,severe_damage
931.jpeg,224,224,No_Damage,1,49,224,193,No_Damage
932.jpeg,224,224,door_scratch,1,1,220,224,door_scratch
933.jpeg,224,224,door_dent,1,1,224,206,door_dent
934.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
935.jpeg,224,224,front_damage,1,78,213,224,front_damage
936.jpeg,224,224,No_Damage,1,83,224,212,No_Damage
937.jpeg,224,224,No_Damage,1,25,224,214,No_Damage
938.jpeg,224,224,front_damage,1,9,224,217,front_damage
939.jpeg,224,224,No_Damage,1,45,224,224,No_Damage
94.jpeg,224,224,sever_damage,1,50,224,190,No_Damage
940.jpeg,224,224,front_damage,6,35,224,192,front_damage
941.jpeg,224,224,door_dent,62,35,223,189,door_dent
942.jpeg,224,224,No_Damage,2,81,224,179,No_Damage
943.jpeg,224,224,door_scratch,1,1,186,73,door_scratch
944.jpeg,224,224,No_Damage,1,3,224,215,No_Damage
945.jpeg,224,224,door_scratch,56,23,194,135,door_scratch
946.jpeg,224,224,door_dent,1,1,224,202,door_dent
947.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
948.jpeg,224,224,bumper_dent,1,1,224,212,bumper_dent
949.jpeg,224,224,No_Damage,9,74,224,203,No_Damage
95.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
950.jpeg,224,224,bumper_dent,1,1,224,189,bumper_dent
951.jpeg,224,224,No_Damage,1,31,224,199,No_Damage
952.jpeg,224,224,severe_damage,3,25,224,188,severe_damage
953.jpeg,224,224,door_dent,1,1,224,203,door_dent
954.jpeg,224,224,No_Damage,1,37,224,174,No_Damage
955.jpeg,224,224,door_dent,33,28,224,224,door_dent
956.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
957.jpeg,224,224,No_Damage,1,34,224,199,No_Damage
958.jpeg,224,224,bumper_scratch,2,1,224,222,bumper_scratch
959.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
96.jpeg,224,224,sever_damage,1,42,224,194,No_Damage
960.jpeg,224,224,bumper_scratch,83,75,224,222,bumper_scratch
961.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
962.jpeg,224,224,bumper_dent,1,1,224,131,bumper_dent
963.jpeg,224,224,No_Damage,1,59,224,166,No_Damage
964.jpeg,224,224,No_Damage,1,42,224,183,No_Damage
965.jpeg,224,224,door_dent,34,34,150,172,door_dent
966.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
967.jpeg,224,224,No_Damage,1,29,224,196,No_Damage
968.jpeg,224,224,tail_lamp,113,1,224,83,tail_lamp
969.jpeg,224,224,bumper_scratch,43,1,224,224,bumper_scratch
97.jpeg,224,224,head_lamp,1,1,224,223,head_lamp
970.jpeg,224,224,No_Damage,1,52,224,184,No_Damage
971.jpeg,224,224,No_Damage,1,41,224,196,No_Damage
972.jpeg,224,224,severe_damage,1,1,224,224,severe_damage
973.jpeg,224,224,severe_damage,1,1,224,203,severe_damage
974.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
975.jpeg,224,224,front_damage,1,1,224,224,front_damage
976.jpeg,224,224,door_dent,1,1,224,224,door_dent
977.jpeg,224,224,door_dent,1,1,224,224,door_dent
978.jpeg,224,224,severe_damage,1,56,224,193,severe_damage
979.jpeg,224,224,door_dent,1,1,224,224,door_dent
98.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
980.jpeg,224,224,No_Damage,1,1,224,224,No_Damage
981.jpeg,224,224,severe_damage,1,20,224,203,severe_damage
982.jpeg,224,224,tail_lamp,1,1,224,203,tail_lamp
983.jpeg,224,224,tail_lamp,1,58,224,114,tail_lamp
984.jpeg,224,224,head_lamp,1,1,223,198,head_lamp
985.jpeg,224,224,front_damage,1,1,223,203,front_damage
986.jpeg,224,224,bumper_dent,144,110,224,199,bumper_dent
987.jpeg,224,224,door_dent,1,2,223,224,door_dent
988.jpeg,224,224,head_lamp,1,1,224,201,head_lamp
989.jpeg,224,224,glass_shatter,60,33,176,158,glass_shatter
99.jpeg,224,224,No_Damage,1,6,224,204,No_Damage
990.jpeg,224,224,No_Damage,3,86,224,205,No_Damage
991.jpeg,224,224,bumper_dent,1,1,224,214,bumper_dent
992.jpeg,224,224,No_Damage,1,26,224,205,No_Damage
993.jpeg,224,224,head_lamp,1,1,223,224,head_lamp
994.jpeg,224,224,severe_damage,1,1,224,224,severe_damage
995.jpeg,224,224,glass_shatter,1,1,224,210,glass_shatter
996.jpeg,224,224,bumper_dent,1,1,224,195,bumper_dent
997.jpeg,224,224,tail_lamp,1,1,224,209,tail_lamp
998.jpeg,224,224,door_dent,61,94,163,193,door_dent
999.jpeg,224,224,No_Damage,1,45,224,209,No_Damage
